ID,Z1,Z2,Z3,Trt,Truncated_Censor_Time,obs_time,indD
1,1.1814108221503576,1.1965696958792043,0.8229001492778115,0,0.2865561393555254,0.2865561393555254,0
2,0.7387793408099497,1.0753231234595282,0.6000275122548626,0,0.8437860358972102,0.6169185353587301,1
3,1.2547055310784618,0.8387112898782534,1.2588027799172685,0,0.16377074946649373,0.16377074946649373,0
4,0.8717167636375387,0.7559372535263221,0.6881119675331517,1,0.6161245983093977,0.6161245983093977,0
5,1.1935639842944716,0.9398075498530627,1.0699921511657677,0,0.01639519981108606,0.01639519981108606,0
6,1.0555889564647838,0.6613405471834053,1.0423859671674776,0,0.3199541822541505,0.3199541822541505,0
7,0.8478522547579315,1.0757028683290935,1.1471213720311233,1,0.4860884028021246,0.32127209552355857,1
8,1.2053270246721282,0.9475293067214661,1.0244405483865096,0,0.8227656607050449,0.10122326004473599,1
9,0.644296234188888,1.2030554927134558,0.8851905108449866,0,0.14057246898300946,0.14057246898300946,0
10,0.20789801302941724,1.347506469218302,1.0601617487006167,0,0.10904992069117725,0.10904992069117725,0
11,0.8318440410749073,1.5378307144901076,0.774633529409221,0,0.8450671727769077,0.8450671727769077,0
12,1.0744897900915584,0.6060332390989513,1.3135756170079809,0,0.4267504585441202,0.4267504585441202,0
13,0.9681483400221195,0.8494055551289753,1.0090996700581876,0,0.19642526586540043,0.09271322784791797,1
14,1.4974033450783346,1.1800840529418946,1.3890528619473335,0,0.08790709055028856,0.08790709055028856,0
15,1.3965694289317578,1.2966928195684508,1.1623790873269033,0,0.37100891140289605,0.29645636479948306,1
16,1.7193987598779592,1.2440942598447253,1.4040088612186996,0,0.8047216336708516,0.8047216336708516,0
17,0.9510333256877423,0.9743503287608356,0.47341677457529097,0,0.5587975531816483,0.5587975531816483,0
18,0.7078724578015423,1.0007982600749719,0.7019411613312256,0,0.852383082266897,0.0430499357149152,1
19,1.377568410739702,0.6333675473627578,1.2518004289311542,0,0.48112547397613525,0.42031862335469494,1
20,0.9272435327702665,1.4199940085044114,1.3180693977541937,0,0.12520944187417626,0.12520944187417626,0
21,0.928937806035123,0.7652163801542418,1.3929486702091878,0,0.7218151155393571,0.7218151155393571,0
22,1.387382974430834,0.513387560055203,1.1877795553430113,0,0.7939318844582886,0.7939318844582886,0
