ID,L_open,R_closed,IndR,IndD,Cov,Trt,R_Label
1,0,0.010650147913257517,1,0,0.981969411350441,0,Recurrent1
1,0.010650147913257517,0.2700562568825156,1,0,0.981969411350441,0,Recurrent2
1,0.2700562568825156,0.5151083980211585,1,0,0.981969411350441,0,Recurrent3
1,0.5151083980211585,0.6332525769663495,0,1,0.981969411350441,0,Failure
2,0,0.005917182262807333,1,0,0.4687150400360872,1,Recurrent1
2,0.005917182262807333,0.017187616912128507,1,0,0.4687150400360872,1,Recurrent2
2,0.017187616912128507,0.17611293430888875,0,1,0.4687150400360872,1,Failure
3,0,0.5273075989077375,0,1,-0.10797133221644341,0,Failure
4,0,0.9070575854275376,0,0,-0.21287816897120662,1,Censor
5,0,0.30292958277212595,1,0,1.1580984550393276,0,Recurrent1
5,0.30292958277212595,0.669889332920109,1,0,1.1580984550393276,0,Recurrent2
5,0.669889332920109,0.8858080372268806,1,0,1.1580984550393276,0,Recurrent3
5,0.8858080372268806,1.2610519810954872,1,0,1.1580984550393276,0,Recurrent4
5,1.2610519810954872,1.4140930755893093,1,0,1.1580984550393276,0,Recurrent5
5,1.4140930755893093,3.764226119965315,0,0,1.1580984550393276,0,Censor
6,0,0.034905570220701634,1,0,1.292354845437879,1,Recurrent1
6,0.034905570220701634,0.4648162545042256,1,0,1.292354845437879,1,Recurrent2
6,0.4648162545042256,0.8304082887150227,1,0,1.292354845437879,1,Recurrent3
6,0.8304082887150227,1.168603666359703,1,0,1.292354845437879,1,Recurrent4
6,1.168603666359703,1.2194045508264102,1,0,1.292354845437879,1,Recurrent5
6,1.2194045508264102,1.4757484141776012,0,1,1.292354845437879,1,Failure
7,0,0.03275648271881653,0,1,0.534647146132313,0,Failure
8,0,0.06668464629910886,0,0,-0.12703471920427958,0,Censor
9,0,1.4352719988636313,1,0,-1.224875414469068,0,Recurrent1
9,1.4352719988636313,1.6380192770055002,1,0,-1.224875414469068,0,Recurrent2
9,1.6380192770055002,1.6870640581890572,1,0,-1.224875414469068,0,Recurrent3
9,1.6870640581890572,1.8372262834524118,1,0,-1.224875414469068,0,Recurrent4
9,1.8372262834524118,1.9252767418253394,0,1,-1.224875414469068,0,Failure
10,0,0.8365619520191103,0,0,-1.1213513021602912,1,Censor
11,0,0.5344764445908368,0,0,-1.6719250240929038,0,Censor
12,0,0.6081748583357989,1,0,0.4689179297838406,1,Recurrent1
12,0.6081748583357989,0.7001359883411572,1,0,0.4689179297838406,1,Recurrent2
12,0.7001359883411572,0.9421104396335445,1,0,0.4689179297838406,1,Recurrent3
12,0.9421104396335445,1.0068374470237957,0,1,0.4689179297838406,1,Failure
13,0,0.01963756836408211,1,0,0.8321899064776265,1,Recurrent1
13,0.01963756836408211,0.1401297505180967,1,0,0.8321899064776265,1,Recurrent2
13,0.1401297505180967,0.3788407337423679,0,1,0.8321899064776265,1,Failure
14,0,0.13671188172344034,1,0,0.2930216051122144,0,Recurrent1
14,0.13671188172344034,0.33035853230698464,1,0,0.2930216051122144,0,Recurrent2
14,0.33035853230698464,0.7629672814044275,1,0,0.2930216051122144,0,Recurrent3
14,0.7629672814044275,0.8399312465917319,0,0,0.2930216051122144,0,Censor
15,0,1.213828567374707,0,1,-3.2742858225576197,0,Failure
16,0,0.2838330147961093,1,0,-0.14811075118461026,1,Recurrent1
16,0.2838330147961093,0.5101297443035951,1,0,-0.14811075118461026,1,Recurrent2
16,0.5101297443035951,0.5194209810879401,1,0,-0.14811075118461026,1,Recurrent3
16,0.5194209810879401,0.6833258859191572,1,0,-0.14811075118461026,1,Recurrent4
16,0.6833258859191572,0.8678689868040983,1,0,-0.14811075118461026,1,Recurrent5
16,0.8678689868040983,1.9396745276444944,0,1,-0.14811075118461026,1,Failure
17,0,0.19813176710158587,0,0,-0.9299387352746328,1,Censor
18,0,0.10964054935947436,0,1,0.4542143515681254,0,Failure
19,0,1.108404566037737,0,1,-1.6061072406713675,0,Failure
20,0,0.7732195462900306,0,1,-2.0114713287496686,0,Failure
21,0,0.08578976271157164,1,0,1.1399766339666213,1,Recurrent1
21,0.08578976271157164,0.37347324774961144,1,0,1.1399766339666213,1,Recurrent2
21,0.37347324774961144,0.8059848339800701,1,0,1.1399766339666213,1,Recurrent3
21,0.8059848339800701,0.8861881002516319,1,0,1.1399766339666213,1,Recurrent4
21,0.8861881002516319,0.9749067918534677,1,0,1.1399766339666213,1,Recurrent5
21,0.9749067918534677,1.19504991172708,0,1,1.1399766339666213,1,Failure
22,0,0.0220964795360104,1,0,0.315702951821837,0,Recurrent1
22,0.0220964795360104,0.20876722519654878,1,0,0.315702951821837,0,Recurrent2
22,0.20876722519654878,0.27077790961795295,1,0,0.315702951821837,0,Recurrent3
22,0.27077790961795295,0.5076455328799682,1,0,0.315702951821837,0,Recurrent4
22,0.5076455328799682,0.8380622927790641,1,0,0.315702951821837,0,Recurrent5
22,0.8380622927790641,3.567004728829488,0,0,0.315702951821837,0,Censor
23,0,0.1125803421560968,0,1,1.0426861000003447,1,Failure
24,0,1.5351031467316598,1,0,-0.21298249662589047,0,Recurrent1
24,1.5351031467316598,1.8160494405841525,1,0,-0.21298249662589047,0,Recurrent2
24,1.8160494405841525,2.0093299962006204,1,0,-0.21298249662589047,0,Recurrent3
24,2.0093299962006204,2.1311567555509505,1,0,-0.21298249662589047,0,Recurrent4
24,2.1311567555509505,2.2499891089918598,1,0,-0.21298249662589047,0,Recurrent5
24,2.2499891089918598,2.395171407171414,0,1,-0.21298249662589047,0,Failure
25,0,0.6369355030842988,1,0,0.39710038164192213,1,Recurrent1
25,0.6369355030842988,0.9532216087009546,1,0,0.39710038164192213,1,Recurrent2
25,0.9532216087009546,1.1271216329067,0,1,0.39710038164192213,1,Failure
26,0,0.3088681164360234,0,1,-1.5436525007112147,0,Failure
27,0,0.5053389076340712,1,0,-0.11819970164529613,1,Recurrent1
27,0.5053389076340712,0.7542534432217531,1,0,-0.11819970164529613,1,Recurrent2
27,0.7542534432217531,1.032221634903006,1,0,-0.11819970164529613,1,Recurrent3
27,1.032221634903006,1.3352200925372948,1,0,-0.11819970164529613,1,Recurrent4
27,1.3352200925372948,1.6704355035612368,1,0,-0.11819970164529613,1,Recurrent5
27,1.6704355035612368,1.9746769064903893,0,1,-0.11819970164529613,1,Failure
28,0,0.0015520935360465715,0,1,0.6846978847496057,1,Failure
29,0,0.40125502259454227,0,1,-2.055722317816605,1,Failure
30,0,0.5545254632510994,1,0,-0.10942400576655403,1,Recurrent1
30,0.5545254632510994,0.7561367880433278,1,0,-0.10942400576655403,1,Recurrent2
30,0.7561367880433278,0.8205155036830455,1,0,-0.10942400576655403,1,Recurrent3
30,0.8205155036830455,1.094794493106331,1,0,-0.10942400576655403,1,Recurrent4
30,1.094794493106331,1.1341860559852741,0,1,-0.10942400576655403,1,Failure
31,0,0.5227779036095132,0,1,-1.4397936451845061,0,Failure
32,0,0.021540229196322588,1,0,-0.32533497272814926,0,Recurrent1
32,0.021540229196322588,0.2948346532566715,1,0,-0.32533497272814926,0,Recurrent2
32,0.2948346532566715,0.3551381383539937,0,1,-0.32533497272814926,0,Failure
33,0,0.08078456142750787,0,1,-0.5052808878927073,0,Failure
34,0,0.32374596884135237,0,1,1.2042490390876657,0,Failure
35,0,0.4119076666103557,1,0,-0.49897889850454286,1,Recurrent1
35,0.4119076666103557,0.6043034043869198,1,0,-0.49897889850454286,1,Recurrent2
35,0.6043034043869198,0.726814277832714,1,0,-0.49897889850454286,1,Recurrent3
35,0.726814277832714,0.9397148791357917,1,0,-0.49897889850454286,1,Recurrent4
35,0.9397148791357917,1.0951185294748451,1,0,-0.49897889850454286,1,Recurrent5
35,1.0951185294748451,1.2024729943368584,0,0,-0.49897889850454286,1,Censor
36,0,0.2162710051314115,1,0,0.3895954817060778,1,Recurrent1
36,0.2162710051314115,0.32222774602296556,1,0,0.3895954817060778,1,Recurrent2
36,0.32222774602296556,0.5542908339154227,1,0,0.3895954817060778,1,Recurrent3
36,0.5542908339154227,0.7090353219878093,1,0,0.3895954817060778,1,Recurrent4
36,0.7090353219878093,0.7433197287778442,1,0,0.3895954817060778,1,Recurrent5
36,0.7433197287778442,0.9972581822969624,0,1,0.3895954817060778,1,Failure
37,0,0.04327483535174968,0,1,0.33733187486373706,1,Failure
38,0,3.519515594941232,0,1,-0.48926155005022537,0,Failure
39,0,0.15776551595752847,1,0,-0.5707710606921664,0,Recurrent1
39,0.15776551595752847,0.5312607425174359,1,0,-0.5707710606921664,0,Recurrent2
39,0.5312607425174359,0.8379817759790351,0,1,-0.5707710606921664,0,Failure
40,0,0.10508897697932719,1,0,0.4283640641762906,1,Recurrent1
40,0.10508897697932719,0.4311310377457669,1,0,0.4283640641762906,1,Recurrent2
40,0.4311310377457669,0.6288672657683492,0,0,0.4283640641762906,1,Censor
41,0,0.0971059687435627,0,0,-0.8724618372061389,1,Censor
42,0,0.1343240449205041,0,0,-0.004691013358742218,0,Censor
43,0,0.020784920240272117,1,0,0.495375148980223,0,Recurrent1
43,0.020784920240272117,0.23962032945187925,1,0,0.495375148980223,0,Recurrent2
43,0.23962032945187925,0.37670680630359693,0,1,0.495375148980223,0,Failure
44,0,0.40471580578014255,0,0,1.9728186793694453,0,Censor
45,0,0.11916957760116409,1,0,-1.1968621239526387,1,Recurrent1
45,0.11916957760116409,0.13298254950755206,1,0,-1.1968621239526387,1,Recurrent2
45,0.13298254950755206,0.22631518702460182,1,0,-1.1968621239526387,1,Recurrent3
45,0.22631518702460182,0.4856004659069092,1,0,-1.1968621239526387,1,Recurrent4
45,0.4856004659069092,0.5957461125217378,0,0,-1.1968621239526387,1,Censor
46,0,0.21786120953038335,0,0,0.13043848111683928,1,Censor
47,0,0.28447088019601263,0,1,0.32905964018599165,1,Failure
48,0,0.3142061064159496,0,1,0.6681583016189989,0,Failure
49,0,0.24530979928710184,1,0,0.6389929573710846,1,Recurrent1
49,0.24530979928710184,0.33634921918757255,1,0,0.6389929573710846,1,Recurrent2
49,0.33634921918757255,0.4059446616090933,1,0,0.6389929573710846,1,Recurrent3
49,0.4059446616090933,0.6973692089382257,1,0,0.6389929573710846,1,Recurrent4
49,0.6973692089382257,1.0335398699743554,1,0,0.6389929573710846,1,Recurrent5
49,1.0335398699743554,3.956474362328867,0,1,0.6389929573710846,1,Failure
50,0,0.019194710161772606,1,0,1.940451296348583,0,Recurrent1
50,0.019194710161772606,0.0601432533089757,1,0,1.940451296348583,0,Recurrent2
50,0.0601432533089757,0.3383032832744068,1,0,1.940451296348583,0,Recurrent3
50,0.3383032832744068,0.6330432333337227,0,1,1.940451296348583,0,Failure
